#flickr_photo_id	category	beauty_scores
2910674424	animals	3,3,4,3,4
1677981173	nature	3,3,3,3,3
3442658308	nature	4,4,5,5,3
11065740	urban	2,2,2,2,2,2
7978619853	animals	4,4,4,3,4
5962029574	urban	3,3,3,3,3
3856704220	nature	3,4,3,4,4,3,3,3,3,4
7967718392	people	3,3,3,3,3
1010598833	people	5,5,3,4,4
6088943324	animals	3,4,3,3,4
4007710702	nature	3,3,3,3,3
4802908600	nature	3,3,4,3,3
8126314216	people	4,4,5,3,4
1727630199	animals	4,4,4,4,5
8168795156	people	3,3,3,3,3
5329951993	urban	4,3,3,3,3
5968603139	people	3,3,3,3,3,3,3,3,3,3
2252524174	people	3,3,3,3,3
5590447178	nature	3,3,3,3,4
4916282639	nature	5,4,5,4,4,5,4,5,5,5,4,4,2,5,5
8352423165	animals	3,3,3,3,4,2,4,3,3,3
5217203233	urban	3,4,3,3,4
4540584966	urban	3,4,3,3,3
2840346041	animals	4,4,4,5,3,4,4,3,4,3
3350780813	nature	4,5,5,4,4,4,4,4,4,5
2762617691	animals	5,5,4,4,4
2898745371	people	3,3,4,2,2
77833615	nature	4,4,4,3,4
4307621992	people	4,4,3,3,2
4397353263	urban	5,3,4,5,4,4
3750538376	urban	4,4,4,3,3,4,3,4,4,3,3
6936528245	nature	3,2,2,3,3
356964868	animals	3,3,3,3,3
5305283693	nature	3,3,3,3,3
5005820441	people	3,3,3,3,3
4219076240	animals	3,3,3,3,3
8367772026	urban	3,3,2,5,4,3
1503923163	nature	3,5,4,4,4,3,5,4,3,4
6949179296	animals	4,3,3,4,3
2507535580	urban	4,5,5,5,5,2,5,5,4,5
3387174206	nature	3,3,3,3,3
4774891891	animals	4,5,4,4,4
7708147346	people	4,4,4,4,4
2849800891	urban	2,3,3,4,2
4622570866	nature	4,3,3,4,3
421189732	nature	3,3,3,3,3
5398136294	animals	3,3,4,3,3,4,3
65759488	nature	2,3,3,3,3,3,3,3,3,3
3859192119	people	3,3,4,4,5
4159477967	people	3,3,2,2,4
4138551353	urban	3,3,3,3,3
4680377921	nature	3,3,3,3,3
368343877	urban	4,3,4,4,4,4,4,4,4,4
2523495470	nature	3,3,3,3,2
4842770929	people	2,4,3,3,4
4759507554	urban	3,4,5,4,4
6146394754	urban	3,3,3,3,3
415797652	animals	3,3,3,3,3
3448346420	nature	4,5,3,4,5,5,4,4,5,4,5,4,2,5,5
2690172347	animals	4,4,4,4,3
6367335559	animals	4,4,4,4,4
2099086	animals	3,3,3,3,3
8542729243	nature	2,4,3,3,3
5325544523	animals	4,4,4,3,4
821166147	animals	3,4,3,4,3
188392491	nature	4,3,3,3,4
7991729073	urban	3,4,4,3,4
337606129	people	2,2,3,2,3
6280281185	people	4,3,4,3,3
389805930	people	4,3,4,4,4
4883472804	animals	4,4,4,4,3,2
8211386418	urban	3,1,3,2,3,3
5573562095	urban	3,4,3,5,4,3
8530438189	people	3,3,4,3,3,3,3,3,3,3
6161176919	animals	4,3,4,3,4
309327348	urban	3,4,3,4,4,3
3866711414	animals	4,4,4,4,5,4,4,4,5,4
4531893111	animals	3,3,4,4,4
220242554	people	4,3,3,3,3,3,3,4,4,4
8366547053	nature	3,3,3,3,3
144014207	urban	3,3,3,3,3,4
8550004607	urban	4,3,4,3,4
4311969322	nature	4,4,5,4,3
6979070421	urban	2,3,3,3,3
4582512456	people	3,4,4,3,4,3,4,3,3,3
8271763099	urban	4,5,4,4,5,5,5,5,5,4
5942557255	urban	4,4,3,3,4,5,4,5,4,5
4233630782	animals	3,4,3,3,2,3,3,3,3,3,3
7469820870	animals	3,4,3,3,3
5372461529	nature	3,2,3,4,4
5095309295	nature	3,4,3,3,4
4022158865	urban	3,4,4,3,3
6750725157	animals	2,4,3,3,3
2439957317	animals	2,2,2,2,2,2,2,2,2,2
3638419068	nature	3,3,3,3,3
2438076798	nature	3,3,4,3,3,3,3,3,3,3
4338941505	nature	3,3,4,3,3
2363204937	nature	3,4,3,3,4
5389819450	people	4,4,3,5,4
8510621710	nature	3,3,4,3,3
3741682395	urban	3,3,3,2,3
3580398439	urban	3,3,3,3,3
6821219357	people	3,4,3,3,3
6543608795	people	4,3,3,3,3
6636370481	animals	4,4,3,3,3
6797047136	nature	4,4,4,3,3
4502035372	nature	2,3,3,4,3
2610440239	urban	3,3,4,3,4
4233634200	animals	3,3,3,3,3
2826156946	animals	3,4,4,4,4
5930151800	people	4,3,3,4,2
5175334920	urban	2,3,3,3,2
6273846026	nature	4,3,3,3,3
6946719120	people	4,3,3,3,4
851429608	nature	5,4,5,4,4,5,4,4,5,5,4,4,4,5,5
3198810904	animals	3,4,3,3,4,3,3,4,4,3
7159313503	urban	3,3,5,3,4,4,3,3,3,4,3
4160948320	urban	3,3,2,3,3
348838355	animals	3,3,3,3,3
390178345	nature	3,4,3,4,3
7230145172	people	3,4,3,5,3
7908458758	urban	2,5,3,3,5
3730302713	urban	3,3,3,3,3,3
3165625028	urban	3,3,3,4,4,3
6439819755	urban	3,3,3,3,3
6636079347	people	3,4,3,4,5
2898482458	animals	4,4,4,4,3
7646482226	urban	3,3,3,3,4
8191671695	people	3,3,3,4,4
8062470050	nature	3,3,3,3,3,4,4,3,3,3
9630450	nature	3,4,4,4,5
7619353866	people	4,4,4,3,4
6898279327	people	5,4,4,4,4
6821463127	urban	4,3,3,5,3
6946624461	urban	4,4,3,4,3
8439670723	people	4,3,4,4,4
5528884051	animals	3,3,5,3,4,3
6048572592	people	2,3,3,4,2
7104458059	nature	4,4,4,4,5
5349408366	people	3,3,3,3,4
5643747504	people	3,3,3,3,3
3039169657	nature	3,3,3,3,3
5697065793	animals	3,5,3,3,3
3293865729	nature	3,4,5,3,3
4495457452	people	4,4,3,3,3
2793655866	nature	3,3,3,3,4
22412013	urban	3,3,2,4,4,5
6549018421	urban	3,4,3,3,3
6716844969	animals	4,3,3,4,4
264549705	nature	4,5,3,4,3,4,4,4,5,4
2278772065	animals	4,4,4,4,4
5560484163	people	4,3,4,3,2
2811564237	urban	3,2,3,3,3
2943588993	nature	3,4,3,4,3
2965791458	nature	3,3,3,3,4,3,4,3,3,4
305169449	nature	3,4,3,2,3
7833514808	people	4,4,3,5,4
7567575440	people	3,3,3,4,4
3936166915	animals	3,4,4,5,3
5290094007	urban	3,3,3,3,3,3,3,3,3,3
6194904039	urban	3,2,3,3,4
2331702911	animals	3,3,3,3,3,3
458846192	animals	3,4,4,3,3
4611072708	people	4,4,4,4,3
4707088725	animals	3,3,3,3,3,3,3,3,3,3,3
7145407465	people	4,4,3,4,3
189096420	animals	3,3,3,4,3
3716333908	animals	3,3,2,4,3
7602743480	animals	3,4,3,3,3,3
2176906744	urban	5,5,5,5,5,5
5248254658	urban	5,4,4,4,3
3118704313	urban	3,3,4,4,5
3228636508	nature	3,3,3,2,3
3500348752	nature	4,3,4,5,2,4,3,4,4,4
5206730170	nature	3,3,3,4,3
1362662457	animals	3,3,3,3,3
8145853362	people	4,3,4,4,3
8418755022	urban	3,2,4,4,3,3
663677492	animals	4,4,3,3,3,3,3,4,3,3
5471799711	animals	4,4,4,5,4
138632414	urban	2,3,4,3,4
52468458	animals	1,2,2,2,2
8154141133	people	3,3,4,3,3
3402074432	nature	3,5,4,4,3
5601677416	animals	3,4,4,3,4
6146730127	nature	4,5,5,4,4,5,5,4,5,5
8277372854	nature	4,3,4,3,4
5181047564	nature	3,4,3,3,4
4328887116	urban	5,4,5,5,3,4
384517653	urban	3,5,4,4,5,2
7365308646	nature	3,3,3,3,3
5458307047	urban	5,4,4,4,3,3,4,3,3,3
6082010926	urban	3,3,3,2,2,3
2516717578	urban	3,3,3,3,3
3849479889	nature	3,3,3,4,3
2510799831	nature	3,4,3,5,3,3,2,3,4,2
1321799575	urban	4,3,4,3,4,3,4,3,3,3
5784875033	people	3,4,4,3,4
8396515084	animals	5,4,4,4,4,4
5308154050	people	4,3,4,4,5
4153470286	nature	3,3,3,3,3
8248298687	nature	3,4,4,4,4
3528815921	animals	3,4,4,5,4
5627613248	people	3,3,2,3,2
2644065566	people	3,3,3,2,3
876373145	nature	3,2,3,3,4
2051848829	nature	3,3,3,3,3
26385534	nature	2,3,2,4,3,3,4,4,2,2
4155843356	urban	3,3,3,3,3,3,4,3,3,4
7283625024	people	3,3,4,3,3
6474212341	animals	3,3,4,3,3,3
4980748849	animals	2,4,3,3,3
7226630108	animals	4,4,5,4,4
1433416121	people	4,4,4,3,3
4042365053	urban	3,3,3,3,3,3,3,3,3,3
5534976151	animals	2,2,3,3,2,3,3,4,3,3
8174949480	people	3,4,3,4,4
2382380591	urban	3,3,3,4,2,3
7156151683	urban	3,3,3,3,3
7122184767	animals	3,3,4,3,3,3,3
6058550287	animals	4,4,3,4,3,3
6227954329	people	3,4,4,3,3
429922015	people	5,3,3,5,4
3234741323	animals	3,4,4,3,4
387913804	nature	3,4,4,3,4
2188229447	urban	3,3,3,3,3
2799046114	urban	3,3,3,4,4
7580230690	animals	3,3,3,3,3
4876865289	urban	3,3,3,3,3
1275759896	animals	2,2,2,1,1
8423246743	nature	3,3,3,3,5
3616520308	people	2,4,3,3,3
4047117307	nature	3,2,4,4,3
2369878244	nature	3,3,4,3,3
2898759838	nature	3,4,4,3,4,3,3,4,4,3
767511158	animals	2,2,3,3,2
2800025586	urban	3,3,3,3,3
2903561600	animals	4,3,3,3,3
7843075536	urban	3,4,3,4,3
6810328278	animals	3,4,3,3,3
3170727927	nature	3,3,3,3,4
8054851765	people	4,4,3,4,3
4106576166	nature	3,4,3,3,3,5,3,3,4,4
788370506	animals	4,3,3,2,3
512692264	nature	3,3,3,3,3
3405094041	animals	3,2,3,2,3
5807862889	animals	3,4,3,4,3
5627311265	urban	3,3,3,4,3,4
3525978718	people	4,4,4,4,4
6172523644	people	4,4,3,3,3
5198020332	nature	4,4,5,5,3
1224292851	animals	3,4,4,4,5,3
482465870	nature	3,3,2,4,4
490841558	nature	3,3,3,3,4
5556880410	people	4,3,4,3,2
8235245569	animals	4,4,3,3,3
3840671485	people	3,3,3,3,3
4129771317	nature	3,3,3,3,4
7098826843	animals	5,4,3,4,3,5
5606903555	animals	3,3,3,4,4
2533726131	animals	3,4,4,4,5,3
5501112423	nature	3,4,4,4,4
3152412551	animals	2,2,3,2,2,2,2,3,3,3,3
8343233811	nature	3,5,5,4,4,4,5,5,2,5
7355138988	animals	5,5,5,4,4
5530399411	animals	3,3,4,3,4
7454407976	people	4,4,4,3,3
5268619694	nature	3,4,3,4,3
526031928	animals	4,3,3,3,3
1188000885	animals	3,4,3,3,3
7794080984	nature	3,3,3,2,3
3830938481	nature	3,3,3,3,3
2845787553	nature	3,3,3,4,2
5494472049	people	4,3,3,3,4
3840329209	nature	3,3,3,2,3
6151774874	people	4,4,3,4,5
4303099028	people	3,3,3,3,3
6241251707	people	3,4,3,3,3,3,3,4,3,3
331682369	nature	3,3,3,3,3
50733908	animals	4,4,3,3,3,3,3,3,3,3,4,3
4222082761	animals	3,2,2,3,2,2,2,3,2,3
353570180	nature	5,4,3,3,5,4,4,3,3,4,4,5,4,5,4
7055868453	urban	3,4,3,3,4
7466981922	people	3,3,3,3,3
4401299142	animals	3,4,4,3,4,4,4,4,3,3
277607911	nature	3,3,3,4,3
5994310769	nature	3,3,3,3,3
2122390433	animals	3,2,3,3,2
3140606459	animals	2,2,3,2,2
3054941496	nature	3,3,3,3,3
7600073818	nature	3,4,3,5,3
2909672463	animals	3,4,5,3,4,4
3612670954	urban	3,3,3,3,3,3
5786458517	urban	4,4,3,3,4,4,4,4,3,4,3
2449770721	animals	5,3,5,4,5,5,3,4,3,4
5978179332	people	3,5,4,4,4
5558510071	people	3,3,3,3,4,3,3,3,3,3
5059277560	nature	3,2,3,3,3
6821246033	people	3,3,4,3,2
2153438354	urban	3,3,3,3,2,3,3,2,3,3
7946216580	urban	5,3,4,4,4,4
449699619	urban	3,3,3,4,3
2511113370	nature	3,5,4,3,3
6565077139	nature	4,3,5,3,2
3953366216	urban	3,3,3,3,3
5363139969	people	4,3,3,3,4
7004325451	people	3,4,3,4,3
3015288134	nature	3,3,3,4,4,4,4,3,4,5
3204845778	animals	4,3,3,3,3
3934675847	nature	4,4,4,3,4,4,5,3,5,4
8471301985	animals	3,3,3,4,2
48593860	animals	3,3,3,3,2
8370591780	urban	3,3,3,3,3,3,4,3,3,3
7409881660	people	4,4,4,4,4,3,4,4,3,3
7612290844	urban	3,3,4,4,4,3
4138481694	animals	3,4,5,4,3
5847142906	urban	3,3,4,4,4
8434627713	urban	2,3,3,3,3,3,2,3,3,3
5231553823	nature	3,3,2,2,3
3900570940	nature	3,3,3,3,4
2256841123	nature	3,3,4,3,2
8185028632	people	4,4,3,3,3
5946665522	people	3,3,4,3,3
8078439640	animals	4,4,4,3,4,4
8219152329	nature	4,4,3,3,4,5,4,4,4,5
2272645880	animals	3,4,3,3,3
8205353936	people	4,5,4,4,4,3,4,4,4,4
4559431881	nature	3,3,3,3,2,3,3,2,2,3
5354317503	nature	2,3,3,2,3
8160529818	nature	3,3,4,4,4
4710217661	animals	4,4,3,4,3
6019182805	people	3,3,3,4,4
3008076821	urban	3,3,2,3,2
8008110342	people	4,3,3,3,3
6043006305	people	3,3,3,3,3
6283467267	animals	4,5,4,4,5
8545784489	people	3,3,2,2,2
5234960444	urban	3,3,2,3,3,4
5659360523	urban	3,3,3,3,3
7091238135	animals	3,4,5,3,4,4,3
5229202445	people	4,3,3,3,3
7869857088	people	4,4,4,3,4
5231018379	nature	2,3,2,3,3
3706658002	nature	3,3,3,4,3
8000530821	animals	3,4,3,4,4
5237662100	nature	3,4,3,3,3,3,4,3,3,3
7664268796	nature	4,3,5,4,4,5,4,4,4,3
675418489	nature	4,3,2,3,3
3400397562	nature	3,5,4,4,4
3972531077	nature	3,4,5,4,4
8336357983	urban	4,5,4,3,4
3000730729	nature	5,5,4,5,3,4,3,5,4,3
7117147103	urban	3,3,4,4,4
3923633812	nature	3,3,3,2,2
4563948629	urban	3,3,3,3,3,3
7862949982	urban	3,4,3,3,4
5605209802	nature	3,3,3,3,3
170671269	animals	4,4,4,4,4
5865578744	animals	5,4,4,4,4,5,4
4649517754	nature	3,4,4,3,3,3,4,3,4,3
5621483309	nature	3,3,3,3,4
451947913	urban	4,5,5,5,4,4
8537291273	animals	4,3,4,3,3
525271937	animals	4,4,3,4,4
4771012722	animals	3,4,4,4,4,3
4032632957	nature	4,3,3,5,4,4,5,3,4,5
7274735892	people	5,3,4,4,3,3,4,4,3,5
3683994795	nature	3,2,3,3,3
8369906278	people	4,4,4,4,4
2638987625	nature	4,3,3,4,4
6776889789	people	3,3,3,3,4
1316627888	animals	4,4,4,4,4
4299482514	animals	3,4,3,3,3
2216863849	urban	3,3,3,4,3,3
8061706719	people	4,4,4,4,3
3186268005	animals	3,3,3,3,4
6131771132	animals	5,4,5,3,4,5
4972455179	people	3,3,3,4,3
694966597	nature	3,3,3,5,4
3679015010	nature	3,4,3,3,3
2437736517	urban	4,3,4,4,4
3356838591	people	3,4,4,4,4
6636347699	urban	3,3,3,3,3
2212406233	nature	2,3,3,3,3
2907228676	nature	4,2,3,2,3
5878299909	urban	5,5,5,4,4
514764586	animals	3,5,4,4,3,4
4103691513	urban	4,5,5,4,5
5927713168	animals	4,3,4,4,4
6056862926	nature	3,3,3,3,3
495507476	people	3,3,3,3,3
4118496053	urban	3,3,3,3,3
8456444810	people	4,5,5,4,4,4,5,5,4,4
35354099	nature	2,2,2,2,2
6515997025	animals	3,4,4,4,4
3235173967	animals	2,1,2,1,1
6340231325	people	2,4,4,4,4,5,2,4,2,4
8548129972	people	3,3,3,3,3
2383773969	people	3,3,3,3,3,3,3,3,3,3
2685837873	urban	5,5,4,4,4
6752079807	urban	3,3,3,3,4
316359686	animals	2,3,3,3,3
5485811841	animals	4,5,4,4,4
1573158163	animals	4,4,4,5,4,3
4130158416	nature	3,3,3,3,3
228161549	people	3,3,3,3,3
8173477014	nature	4,5,5,4,4
8377964189	urban	3,3,3,4,3
3444955984	nature	3,3,3,4,4
5654929514	animals	4,4,4,4,4,5,4,3,4,4,3
2894829434	nature	3,3,4,5,4
429395838	nature	4,3,4,4,4,3,3
3645238811	animals	3,3,4,4,3
3758602173	nature	3,2,3,3,5
4111062339	nature	4,4,3,4,3
1806557034	animals	3,3,3,3,3
376783854	people	3,3,3,3,3,3,3,3,3,3
8124224972	nature	4,3,3,3,3,3,4,4,4,3,4,4,4,4,5
4609705087	animals	4,3,3,4,4
443103593	nature	3,3,3,3,3
8547997928	people	5,4,4,3,4
8259709210	animals	4,3,4,5,4
5045106447	people	5,3,5,3,4
5046934714	animals	3,3,4,4,3
8515382648	urban	3,4,3,4,3,3
7916843612	nature	3,3,3,4,4
8227455408	people	3,3,3,3,4
7866994658	people	4,3,4,4,5
2816108674	nature	3,3,3,3,3
7140159333	urban	3,2,3,4,3
5948590315	nature	3,3,3,3,4
8084959476	nature	3,3,4,4,3
6876370290	nature	3,3,4,3,3
7148004537	people	3,4,4,4,4
8105181723	urban	3,3,3,3,3
4290796506	urban	4,3,5,4,5,4
5250747155	urban	2,5,3,5,2
4848083036	animals	3,5,5,3,3
8445203571	urban	4,3,2,2,2
6631031383	urban	3,2,2,2,3
3501827982	animals	5,4,4,4,5
6151251142	people	3,4,3,4,4
7476987686	people	4,4,4,4,5
2196401724	animals	4,3,4,3,3
4534584782	nature	3,3,3,3,3
2304301808	nature	3,3,4,4,4,3,3,4,3,3
6903568405	nature	3,3,3,4,3
6085478966	nature	3,4,5,4,5,4,4,4,3,4
306764375	animals	2,2,2,3,2
5498041411	people	4,5,3,4,4
2994592327	nature	3,3,3,2,3
2856422574	animals	3,2,3,3,3,3,3,3,4,3
7994807234	nature	3,2,3,3,3
2386173799	urban	3,3,3,3,3,4,3,3,3,3,3,3
8112660678	nature	3,3,3,3,2
6661934601	people	4,4,5,4,4
3677407412	animals	3,3,3,3,3
7566227608	people	3,3,3,3,4
3598687682	people	3,4,4,2,4
7941071438	animals	3,4,4,4,4
875513486	urban	2,3,3,3,3
5977241135	nature	3,2,3,2,3
6032789365	urban	3,3,4,3,4,3
8118048235	urban	5,4,3,5,4,5
6208654908	animals	3,5,5,4,4,5,5
6948749102	people	4,4,4,5,3
3274059381	people	4,3,4,3,4
5733632502	urban	3,3,4,4,3,3,3,3,4,3
7524056196	people	4,3,4,3,5
4305855415	nature	3,4,4,4,3
5765349372	urban	3,3,2,3,2
5909738271	nature	4,3,4,4,3,4,4,3,3,3
3954575449	nature	3,3,2,3,3,4,3,3,3,3
7218602090	animals	3,3,4,4,3,4
5274831544	people	3,3,3,3,3
60826177	urban	4,3,3,4,3,4,3,3,1,3,3
4200529691	people	4,3,3,3,4
4856103554	urban	4,3,4,3,4,4
295843069	animals	3,3,3,3,2
6162445894	people	3,4,4,3,5
6042136858	urban	3,4,3,3,4,2,3,4,4
5944513528	urban	5,3,4,5,4,5,5,5,5,4
3402835098	urban	3,3,4,3,3
5674285530	nature	3,3,3,3,3
5498154138	people	3,3,4,4,4
6484707709	animals	3,4,3,3,4
6910224290	urban	3,3,3,3,3,3
566918325	people	3,3,3,3,3
8383594732	nature	2,3,3,2,3,4,4,5,3,4,3,4,2,4,3
5833949193	people	4,4,4,4,4
4855716540	animals	3,4,4,4,4
8371807257	people	4,4,4,5,4
2400270463	animals	4,3,4,3,3
4863650588	animals	4,3,3,3,3
2532027058	nature	3,3,3,4,3,3
4695026806	nature	5,3,3,3,4
6899388411	people	3,3,3,3,3
1518408162	nature	3,3,3,3,3
5324426628	people	4,4,4,4,4
7477302038	people	4,4,4,4,4
3027469164	urban	5,3,4,4,3
3481144844	urban	3,3,4,3,4
8102133840	nature	4,3,3,3,4
5831344603	urban	3,3,3,3,4,3,3,3,3,3,2,3
2789755851	nature	3,3,3,3,3
44480268	animals	5,4,5,5,4,4,3,4,4,4
5549928382	animals	4,3,3,3,3
5830444245	nature	3,3,3,3,3
7130841925	people	4,4,4,4,4
4244617460	nature	3,3,3,3,3
5284018440	urban	2,3,4,3,3
5848466940	animals	3,3,3,3,3
4175334655	people	3,4,3,4,3
2899637439	nature	3,4,4,2,3,4,5,3,4,3
3992185515	nature	3,4,4,4,4,4,3,5,4,4
8291989886	nature	3,3,4,3,4,4,3,3,3,4
7101249145	urban	4,4,5,4,4
2469830487	urban	3,3,4,4,4
1539770486	people	5,4,4,4,3
164204118	people	4,5,4,3,4
2711017770	people	4,3,3,4,3
7337269694	urban	3,4,3,3,4
7666840058	animals	5,4,4,4,4
4873268766	nature	3,3,3,3,3
437783935	animals	4,3,3,3,3
4054269458	animals	3,3,3,3,3
1703997354	people	4,3,2,3,2
8366103686	nature	3,4,4,4,2
288295763	people	3,3,3,2,2
7123860297	animals	3,4,3,4,3
8391033977	people	4,3,3,3,3
8381012164	urban	4,4,5,3,3,3,3,4,3,4
74597511	urban	4,3,4,4,5,5
7232755166	people	4,5,5,4,4
5182547349	nature	3,3,3,3,4,3,4,3,3,3
7629259924	urban	3,3,4,3,4
5836879431	people	1,1,1,2,1
1118001942	animals	4,3,3,4,4
383639722	urban	3,3,3,3,3,4
6982352127	people	4,4,3,4,4
7007777621	animals	4,4,4,4,5,3
508105612	animals	3,1,1,1,1
7270683060	nature	3,3,3,3,3
5596487014	people	4,4,4,4,4
3889243610	nature	3,3,4,3,3,3,4,4,4,4
1058239503	nature	3,3,5,4,2
99284256	animals	3,3,3,3,3,4,3,4,3,3
1884615328	nature	4,3,4,3,3
3971470578	nature	3,3,3,3,3
8094970543	animals	3,3,4,2,4,3
5067531294	nature	4,4,4,3,3
2703775283	nature	3,3,3,3,4
7283734812	people	3,3,3,3,4
8149448955	nature	2,2,3,2,2
2908359018	nature	5,4,5,5,5,5,5,3,5,4
8437940985	animals	3,4,4,3,3
3768352566	urban	4,4,4,4,3,3,4,3,5,4
3154665822	animals	4,4,3,3,3
5019376190	animals	3,4,3,4,5
4768036736	animals	4,4,4,3,4
5112844918	urban	3,3,3,3,3
8293431901	people	5,5,4,4,5
4974314911	animals	3,3,3,4,3,4,4,3,4,3
167510783	nature	3,3,3,2,2
508734296	people	3,3,3,3,4
4501238409	urban	3,3,3,4,3
6594289237	people	1,2,3,1,2
8177788566	urban	3,3,4,4,5
5506227324	animals	4,5,4,3,5
3712767949	animals	3,3,3,3,3
4289231168	urban	3,3,3,3,3,3
8361140951	nature	4,3,4,3,3
4593245959	people	2,3,3,3,3
7703438988	nature	3,5,4,3,4
3460086179	animals	4,4,4,5,3,3,4
5026637323	animals	3,4,3,4,4
3491469817	animals	3,3,4,3,3,3,3
2465651761	nature	3,4,4,4,4,4,3,4,3,5
3068182016	animals	3,3,3,3,3,3
7766929814	animals	4,4,5,3,3,4
4747737289	nature	3,2,3,3,3
7948903676	nature	3,3,3,3,3
5381022431	nature	4,4,3,3,3
5052152240	nature	4,3,3,3,3,3,4,3,4,3
44008993	urban	3,3,4,3,4
8189667041	animals	4,4,3,4,3
8506185291	animals	4,4,3,3,3,2,3
5649855726	nature	3,3,4,3,4
2364564780	animals	4,4,4,5,4
3746109966	nature	3,3,3,3,3
8067278519	people	4,5,5,4,5,4,4,5,4,4
6214066398	people	4,5,4,2,4
5755864545	urban	5,4,5,5,4
2220078358	animals	3,4,4,3,3,4,4,4,3,3
171485923	nature	3,2,2,2,2
8246546234	people	5,4,3,4,4
6227119982	nature	3,3,3,3,3
2704106332	urban	4,3,4,3,4
229800778	animals	5,4,5,3,5
3637934968	nature	3,3,3,3,2,3,2,3,3,3
4517878540	urban	4,3,3,3,3
5422992610	urban	3,3,3,3,3
6077259291	nature	3,3,3,3,3
3414216929	nature	2,3,3,3,3
7469179164	people	3,3,4,2,4
479866263	nature	3,3,3,3,3
2997298638	urban	3,3,4,3,4
4797498170	nature	4,4,3,3,4
4834450547	animals	4,4,4,3,4
3384281003	urban	4,4,3,5,4
820183666	urban	4,3,3,3,4
5231080924	people	3,3,3,3,3
2526951540	people	3,3,3,3,3
13085302	animals	3,3,3,3,3
281989755	urban	3,3,3,3,3
2744016741	urban	4,3,3,4,5
5346882565	people	2,3,2,2,3
5061127145	nature	3,4,3,3,3
4941417323	animals	3,2,3,3,2
3149663554	nature	3,3,3,3,3
8514477420	urban	4,5,5,4,4,5,5,5,5,4,3
6191629936	nature	3,3,3,4,3
4627932591	animals	4,4,4,3,3
6822683584	people	4,3,3,3,3,4,3,3,3,3
427248760	people	3,3,3,3,3,3,3,3,3,3
2253077761	animals	3,3,3,3,3,3
8264334697	nature	3,3,4,4,3
5067276895	nature	1,4,5,3,1
8112002794	urban	3,3,3,3,3,3
3212206475	nature	4,3,4,2,3,3,3,3,3,3
8114515586	urban	3,3,3,3,2
3007179713	nature	3,3,3,3,3
2181337664	urban	3,3,3,4,4,3,3,3
2677984401	animals	3,2,3,3,3
38287568	nature	4,3,3,3,3,3,3,3,3,3
217737070	nature	3,3,3,4,5
3205734379	people	4,4,3,3,3
7794454070	urban	3,3,3,3,3
6302409055	animals	4,4,3,3,3
6174656777	people	3,3,3,3,4
5672401518	urban	3,4,4,5,5,3
5820374751	animals	3,3,3,3,3,3,3,3,3,3
7835714518	people	3,3,3,2,2
6077853639	animals	4,3,4,4,4
4723605095	nature	3,3,3,3,3
3590162147	animals	4,4,4,4,4,3,5,4,4,4
6443105257	animals	4,4,3,4,3,3,4
3290811074	nature	3,3,3,3,3
2358297444	urban	4,4,4,4,3
8382845493	urban	3,3,2,3,5,3,4,3
2395219017	people	1,1,1,1,3
8248666503	people	4,3,3,3,3
7846888296	urban	3,3,3,3,4,3,3
5567976655	urban	3,3,3,3,2
6096130163	people	4,3,3,3,3
528101004	animals	4,3,3,4,3,3,3,3,3,4
6915714941	people	5,4,4,4,4
2821986982	animals	5,4,4,4,4,3
7794419930	urban	2,3,3,3,3
8337606894	people	3,4,3,3,3
8431276323	people	1,1,1,3,1
6497498715	people	3,3,3,3,4
8476453173	urban	3,3,3,3,4
7041764437	animals	4,4,3,4,5
353200520	people	2,3,5,2,2
4696041693	animals	4,4,4,3,3,5,4,3,4,3
3171562070	nature	3,3,3,3,3
2388657332	animals	4,4,4,4,4,3,4,4,3,3
8409358286	nature	3,3,3,4,3
5656714958	animals	4,3,3,3,3
6776892068	people	4,3,3,4,2
167232896	animals	4,3,4,3,4
5177907747	urban	3,4,3,3,3,3
2530342820	people	3,2,2,2,3
5602316272	nature	3,3,3,5,3
4970805277	nature	3,3,3,3,3
6295581934	nature	4,4,3,3,3
4822844869	people	4,4,4,4,5
8422075398	animals	3,3,4,3,3
5690279575	animals	3,2,3,3,2,3,5
5482001637	urban	3,5,4,5,4
5232897253	nature	3,3,4,3,3
2179489581	animals	3,3,3,3,3
6129879012	people	1,5,5,1,5,5,4,4,5,5
2586662966	urban	4,4,4,4,5,3,4,4,5,4,4
490549186	nature	3,3,3,3,4
2812619502	nature	2,2,3,3,3
5269454613	people	3,2,3,3,3
7816837530	nature	4,3,3,3,3
7291658142	people	3,3,3,3,3
4547929511	people	2,2,1,2,2
5031843393	urban	4,3,3,3,3
7411830348	urban	4,4,4,3,3
5428846493	nature	4,4,2,5,5
5953302558	nature	3,3,3,3,3
2515009456	animals	4,4,3,4,4,4,4,4,4,4
5892036003	animals	3,2,4,4,3
6912129640	nature	3,3,3,3,4
2947981578	animals	4,4,4,4,4
389739296	nature	3,3,2,3,3
6931987237	animals	4,4,4,4,4
5081153410	people	3,3,4,3,4
5529259988	nature	3,2,3,3,3
4073743977	urban	3,2,3,3,2,3
5766770497	nature	3,3,4,4,3
3598377393	people	4,4,3,4,4,4,4,4,4,4,4
5003471345	urban	3,3,2,3,3
7281863306	animals	4,3,4,3,3
8228987317	people	3,3,2,4,2
2211736294	urban	3,4,3,3,4
3071564940	nature	3,4,3,3,3
